typology,location,time,mean,median,min,max,area_m2_bin_0_-inf_15.0,percent_bin_0_-inf_15.0,area_m2_bin_1_15.0_20.0,percent_bin_1_15.0_20.0,area_m2_bin_2_20.0_25.0,percent_bin_2_20.0_25.0,area_m2_bin_3_25.0_30.0,percent_bin_3_25.0_30.0,area_m2_bin_4_30.0_35.0,percent_bin_4_30.0_35.0,area_m2_bin_5_35.0_40.0,percent_bin_5_35.0_40.0,area_m2_bin_6_40.0_45.0,percent_bin_6_40.0_45.0,area_m2_bin_7_45.0_50.0,percent_bin_7_45.0_50.0,area_m2_bin_8_50.0_55.0,percent_bin_8_50.0_55.0,area_m2_bin_9_55.0_60.0,percent_bin_9_55.0_60.0,area_m2_bin_10_60.0_inf,percent_bin_10_60.0_inf
tuindorp,5,afternoon,57.963737,62.452866,28.237617,69.26538,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.01071110244021866,3045.0,2.3296647807475583,6120.25,4.682473193553446,5888.5,4.505166194230541,8632.75,6.604733542199831,13349.25,10.213227446434924,20414.5,15.61870005470313,73241.25,56.03532368569035
tuindorp,5,evening,34.82159,30.642311,24.90212,54.189976,0.0,0.0,0.0,0.0,7.75,0.005929360279406758,61912.0,47.367555305629836,6534.75,4.999598333658492,34406.25,26.323490595269515,3982.25,3.046734835182911,17959.75,13.740623003622648,5902.75,4.516068566357193,0.0,0.0,0.0,0.0
tuindorp,5,12:00,57.992165,60.633217,28.94851,66.22111,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.007650787457299042,110.25,0.08434993171672193,11119.0,8.506910573770805,4984.5,3.813535008090708,21.0,0.016066653660327987,262.75,0.20102444044053236,33525.75,25.649838759654337,80672.25,61.72062384520927
vinex,0,morning,40.114212,41.265255,23.352638,45.78108,0.0,0.0,0.0,0.0,42.5,0.007315392834443623,24859.75,4.279031459201408,40777.0,7.018818202590768,82019.75,14.117804504302528,433264.0,74.57638496523252,3.75,0.0006454758383332608,0.0,0.0,0.0,0.0,0.0,0.0
vinex,0,afternoon,59.469936,60.86371,28.298414,71.75184,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0032704109142218554,6554.5,1.1282057019614289,12998.75,2.23743441427586,14517.25,2.498809097078275,21166.5,3.643323821888258,33831.25,5.823267854829902,104005.0,17.902057217560213,387874.5,66.76363148149184
vinex,0,evening,37.558968,38.13742,25.374886,54.518604,0.0,0.0,0.0,0.0,0.0,0.0,185730.25,31.9691703526923,41079.25,7.070843555160429,153390.25,26.402586722906257,37053.0,6.377817663403285,133291.75,22.943094419775313,30422.25,5.236487286062412,0.0,0.0,0.0,0.0
vinex,0,12:00,58.23472,59.660595,28.871523,68.227036,0.0,0.0,0.0,0.0,0.0,0.0,18.25,0.003141315746555203,628.5,0.10818175050465453,35159.25,6.051852365044987,10883.0,1.873256946288234,27.75,0.0047765212036661306,5071.75,0.8729845554844576,260079.25,44.76663251382286,269099.0,46.31917403190458
vinex,1,morning,39.71374,41.079617,23.361753,45.01817,0.0,0.0,0.0,0.0,37.75,0.006830276671438813,25908.5,4.687741010383378,44831.0,8.11147373396751,110464.0,19.986746549240188,371444.5,67.20711796249681,0.5,9.046724068130879e-05,0.0,0.0,0.0,0.0,0.0,0.0
vinex,1,afternoon,58.970303,61.72404,28.307299,70.37263,0.0,0.0,0.0,0.0,0.0,0.0,20.25,0.003663923247593006,8345.5,1.509988714211725,19763.75,3.5759438560304337,21866.75,3.9564490703360176,28954.5,5.238867440613911,41529.75,7.514163777369168,85015.25,15.382190166663273,347190.5,62.81873305152787
vinex,1,evening,37.668938,38.53562,25.37879,53.982224,0.0,0.0,0.0,0.0,0.0,0.0,164260.5,29.720388375864243,52149.75,9.435687969440167,142717.75,25.822562077489714,46063.0,8.334385015006253,119147.75,21.55793635177282,28347.5,5.129040210426802,0.0,0.0,0.0,0.0
