typology,location,time,mean,median,min,max,area_m2_bin_0_-inf_15.0,percent_bin_0_-inf_15.0,area_m2_bin_1_15.0_20.0,percent_bin_1_15.0_20.0,area_m2_bin_2_20.0_25.0,percent_bin_2_20.0_25.0,area_m2_bin_3_25.0_30.0,percent_bin_3_25.0_30.0,area_m2_bin_4_30.0_35.0,percent_bin_4_30.0_35.0,area_m2_bin_5_35.0_40.0,percent_bin_5_35.0_40.0,area_m2_bin_6_40.0_45.0,percent_bin_6_40.0_45.0,area_m2_bin_7_45.0_50.0,percent_bin_7_45.0_50.0,area_m2_bin_8_50.0_55.0,percent_bin_8_50.0_55.0,area_m2_bin_9_55.0_60.0,percent_bin_9_55.0_60.0,area_m2_bin_10_60.0_inf,percent_bin_10_60.0_inf
tuindorp,5,evening,29.451944,27.912945,24.535875,40.216503,0.0,0.0,0.0,0.0,118.5,0.09066183136899365,71500.5,54.70351285906102,52600.75,40.24371583445226,6485.25,4.961726935744862,0.5,0.00038253937286495207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tuindorp,5,12:00,58.132095,60.809593,28.864754,66.46922,0.0,0.0,0.0,0.0,0.0,0.0,10.25,0.00784205714373152,144.75,0.11074514844440365,11589.5,8.866880123636726,4488.0,3.43367341083581,12.25,0.009372214635191327,152.0,0.11629196935094543,29345.0,22.45123579344404,84963.75,65.00395928250914
vinex,0,morning,46.057903,48.86043,23.048615,55.718235,0.0,0.0,0.0,0.0,67.25,0.011575533367443144,35766.75,6.156419450854976,26214.75,4.512263395452494,37117.5,6.388919847822616,60440.25,10.403392276752498,233790.5,40.24163172849393,187559.75,32.28407649835382,10.0,0.0017212689022220293,0.0,0.0
vinex,0,afternoon,55.675354,56.75961,28.751413,66.21691,0.0,0.0,0.0,0.0,0.0,0.0,18.25,0.003141315746555203,2542.0,0.43754655494483974,14624.0,2.5171836426094956,20351.25,3.5029973746346066,30502.0,5.2502144055576325,72047.25,12.401269091561607,374310.0,64.42881627907276,66572.0,11.458831335872492
vinex,0,evening,34.179676,35.086205,25.247803,45.476204,0.0,0.0,0.0,0.0,0.0,0.0,205028.25,35.29087508020037,82708.25,14.236313868220513,219017.0,37.69871511579622,74212.0,12.77388077717012,1.25,0.00021515861277775366,0.0,0.0,0.0,0.0,0.0,0.0
vinex,0,12:00,58.38786,59.88618,28.78553,68.67291,0.0,0.0,0.0,0.0,0.0,0.0,18.25,0.003141315746555203,1122.75,0.19325546599697832,36231.25,6.236372391363189,9323.25,1.6047820292641533,21.25,0.0036576964172218116,4539.0,0.781283954718579,246188.5,42.3756609134688,283522.5,48.80184623302452
vinex,1,morning,44.9613,47.630875,23.06265,54.912945,0.0,0.0,0.0,0.0,81.5,0.014746160231053334,32414.75,5.864945979748908,25437.0,4.602430402420903,51485.75,9.315547473815387,93029.75,16.832289567543974,223377.0,40.41660164333742,126860.5,22.95343877290235,0.0,0.0,0.0,0.0
vinex,1,afternoon,55.32503,57.205734,28.758127,64.29755,0.0,0.0,0.0,0.0,0.0,0.0,19.25,0.0034829887662303884,3235.75,0.5854587480690898,22123.5,4.00290399842587,25507.25,4.615141049736627,36059.5,6.524406930695309,75553.0,13.670142870389846,298554.25,54.01875838235527,91633.75,16.57970503156176
vinex,1,evening,34.588882,35.76361,25.240158,45.205208,0.0,0.0,0.0,0.0,0.0,0.0,185808.0,33.61907411302525,64624.75,11.69284562443882,188511.25,34.10818524976874,113719.25,20.57573351969585,23.0,0.004161493071340204,0.0,0.0,0.0,0.0,0.0,0.0
vinex,1,12:00,58.360752,60.59008,28.805323,67.4503,0.0,0.0,0.0,0.0,0.0,0.0,18.75,0.00339252152554908,1269.0,0.2296058568491617,42069.0,7.6117326964439584,10687.0,1.933646802322294,43.75,0.00791588355961452,3317.5,0.6002501419204838,172595.5,31.22847727802166,322685.75,58.38497881935728
vinex,2,morning,45.61954,48.003086,23.00682,55.186703,0.0,0.0,0.0,0.0,39.25,0.009901152443692713,16876.0,4.257117162796388,17993.0,4.538890087117529,35217.0,8.883793263936976,59512.5,15.012543561917518,158836.75,40.06794587033652,107943.5,27.229682772120878,0.5,0.0001261293304929008,0.0,0.0
